openmlid,seed,rf_oob,rf_test,lda_oob,lda_test,pca_oob,pca_test,choice,best_choice_oob,best_choice_test,gap,imp,traintime_rf_act,traintime_lda_act,traintime_pca_act,traintime_rf_max,traintime_lda_max,traintime_pca_max,trees_rf,trees_lda,trees_pca,selfopt_oob,selfopt_test,gap_oob,gap_test,imp_oob,imp_test,traintime_total_act,traintime_total_max,time_compression,tree_compression
3,14,0.98,0.9731,0.978,0.9756,0.9747,0.9663,lda,rf,lda,0.0,0.003,30.20570000000001,17.688399999999994,51.70920000000001,48.79020000000001,28.278500000000005,129.54940000000002,62,62,41,0.978,0.9756,0.0020000000000000018,0.0,-0.0020000000000000018,0.0025000000000000577,99.60330000000002,206.61810000000003,0.4820647368260574,0.55
3,15,0.9775,0.9716,0.981,0.9765,0.9752,0.9697,pca,lda,lda,0.006800000000000028,-0.002,28.041300000000003,18.6492,84.35539999999997,41.4539,26.066500000000005,116.06909999999996,67,71,72,0.9752,0.9697,0.005800000000000027,0.006800000000000028,-0.0023000000000000798,-0.0019000000000000128,131.04589999999996,183.58949999999996,0.7137984470789451,0.7
3,16,0.9795,0.9692,0.979,0.9731,0.9672,0.9646,lda,rf,lda,0.0,0.004,18.138400000000004,10.892400000000006,54.00190000000002,39.2377,23.5173,110.48510000000002,46,45,50,0.979,0.9731,0.000500000000000056,0.0,-0.000500000000000056,0.0039000000000000146,83.03270000000003,173.2401,0.47929261181447036,0.47
3,17,0.9602,0.9721,0.9597,0.9768,0.9584,0.9714,lda,rf,lda,0.0,0.005,23.52899999999999,19.5494,73.03240000000002,42.0123,26.5461,126.78730000000004,52,71,58,0.9597,0.9768,0.000500000000000056,0.0,-0.000500000000000056,0.0047000000000000375,116.11080000000001,195.34570000000005,0.5943862598460062,0.6033333333333334
3,18,0.9765,0.9732,0.976,0.9745,0.97,0.9716,lda,rf,lda,0.0,0.001,30.0094,23.76809999999999,107.2711,38.6613,23.76809999999999,107.2711,78,100,100,0.976,0.9745,0.000500000000000056,0.0,-0.000500000000000056,0.0013000000000000789,161.0486,169.70049999999998,0.9490166499214794,0.9266666666666666
3,19,0.9735,0.9772,0.9762,0.9764,0.9727,0.9701,lda,lda,rf,0.0007999999999999119,-0.001,14.9816,13.581899999999996,69.24709999999999,44.16849999999999,26.437100000000008,127.96280000000002,33,53,53,0.9762,0.9764,0.0,0.0007999999999999119,0.0026999999999999247,-0.0007999999999999119,97.8106,198.5684,0.49257887962032226,0.4633333333333333
6,0,0.941,0.94,0.9547,0.9501,0.9558,0.9499,pca,pca,lda,0.00019999999999997797,0.01,300.6875,417.55319999999983,4103.257099999999,300.6875,417.55319999999983,4103.257099999999,100,100,100,0.9558,0.9499,0.0,0.00019999999999997797,0.014800000000000035,0.00990000000000002,4821.497799999999,4821.497799999999,1.0,1.0
6,1,0.9471,0.94,0.9559,0.9505,0.9565,0.9521,pca,pca,pca,0.0,0.012,310.94279999999986,436.9158999999999,4025.611399999999,314.23209999999995,436.9158999999999,4025.611399999999,99,100,100,0.9565,0.9521,0.0,0.0,0.009399999999999964,0.0121,4773.470099999999,4776.759399999999,0.9993113950851281,0.9966666666666667
6,2,0.9458,0.9405,0.9588,0.947,0.9618,0.9495,pca,pca,pca,0.0,0.009,309.8242,431.3080000000003,4084.1823000000013,309.8242,431.3080000000003,4084.1823000000013,100,100,100,0.9618,0.9495,0.0,0.0,0.016000000000000014,0.009000000000000008,4825.314500000001,4825.314500000001,1.0,1.0
6,3,0.9453,0.9421,0.9534,0.9509,0.9514,0.9505,lda,lda,lda,0.0,0.009,336.13569999999993,489.7569,4044.9638,336.13569999999993,489.7569,4044.9638,100,100,100,0.9534,0.9509,0.0,0.0,0.008099999999999996,0.008799999999999919,4870.8564,4870.8564,1.0,1.0
6,4,0.9448,0.9402,0.957,0.9505,0.9574,0.9494,lda,pca,lda,0.0,0.01,291.4884,432.45979999999986,4092.8387999999986,320.59669999999994,432.45979999999986,4092.8387999999986,91,100,100,0.957,0.9505,0.00040000000000006697,0.0,0.012199999999999989,0.010299999999999976,4816.786999999998,4845.895299999998,0.9939932049295411,0.97
6,5,0.9452,0.9416,0.9556,0.9494,0.9569,0.9498,pca,pca,pca,0.0,0.008,269.6941,423.97969999999987,4118.442799999999,320.3644000000001,450.9065,4118.442799999999,84,94,100,0.9569,0.9498,0.0,0.0,0.011699999999999933,0.008199999999999985,4812.1165999999985,4889.713699999999,0.9841305432667764,0.9266666666666666
6,6,0.944,0.9403,0.9579,0.9494,0.9529,0.9484,lda,lda,lda,0.0,0.009,282.5843000000001,490.4377000000002,4534.9921,357.5358,500.67380000000014,4628.0602,79,98,98,0.9579,0.9494,0.0,0.0,0.013900000000000023,0.009099999999999997,5308.0141,5486.2698,0.9675087615997303,0.9166666666666666
6,7,0.9469,0.9405,0.9604,0.9476,0.9574,0.9511,pca,lda,pca,0.0,0.011,270.09940000000006,409.5886,3845.4294,303.2998000000002,417.77740000000006,3962.8514,89,98,97,0.9574,0.9511,0.0030000000000000027,0.0,0.010500000000000065,0.010599999999999943,4525.1174,4683.9286,0.966094444735985,0.9466666666666667
6,8,0.9494,0.9409,0.9571,0.95,0.9612,0.9515,pca,pca,pca,0.0,0.011,304.6735999999999,497.9713,4527.630300000002,371.23569999999984,497.9713,4527.630300000002,82,100,100,0.9612,0.9515,0.0,0.0,0.011800000000000033,0.010600000000000054,5330.275200000002,5396.837300000001,0.987666461614472,0.94
6,9,0.9502,0.9395,0.9593,0.9481,0.9568,0.9501,pca,lda,pca,0.0,0.011,311.0678000000001,466.4132000000001,4086.736800000001,334.08540000000005,466.4132000000001,4086.736800000001,93,100,100,0.9568,0.9501,0.0025000000000000577,0.0,0.006599999999999939,0.010599999999999943,4864.217800000001,4887.235400000001,0.99529026164772,0.9766666666666667
6,10,0.953,0.9412,0.9614,0.9494,0.9626,0.9496,lda,pca,pca,0.00019999999999997797,0.008,336.3014,519.1678999999998,4788.5595,364.7701,519.1678999999998,4788.5595,92,100,100,0.9614,0.9494,0.0011999999999999789,0.00019999999999997797,0.008400000000000074,0.008199999999999985,5644.0288,5672.4975,0.9949812758842115,0.9733333333333334
6,11,0.9473,0.9422,0.9548,0.9505,0.9608,0.9523,pca,pca,pca,0.0,0.01,280.6665000000001,451.04960000000005,4144.517800000001,337.5592,451.04960000000005,4144.517800000001,82,100,100,0.9608,0.9523,0.0,0.0,0.013499999999999956,0.010099999999999998,4876.233900000001,4933.126600000001,0.988467212659817,0.94
6,12,0.9496,0.9426,0.9578,0.9487,0.9584,0.9502,pca,pca,pca,0.0,0.008,211.9833,414.3978,3896.772600000001,298.51880000000006,414.3978,3896.772600000001,71,100,100,0.9584,0.9502,0.0,0.0,0.00880000000000003,0.007600000000000051,4523.153700000001,4609.689200000001,0.9812274762472055,0.9033333333333333
6,13,0.9502,0.9421,0.9601,0.949,0.9585,0.9499,pca,lda,pca,0.0,0.008,376.38629999999984,490.13050000000015,4075.1021,376.38629999999984,515.8641000000001,4745.709899999999,100,95,86,0.9585,0.9499,0.0015999999999999348,0.0,0.008299999999999974,0.007799999999999918,4941.6189,5637.960299999999,0.8764905457032043,0.9366666666666666
6,14,0.9538,0.9399,0.9646,0.9505,0.9663,0.9507,pca,pca,pca,0.0,0.011,215.46430000000004,416.17850000000016,3886.4091,302.9393,416.17850000000016,3886.4091,71,100,100,0.9663,0.9507,0.0,0.0,0.012500000000000067,0.010800000000000032,4518.0519,4605.5269,0.9810065163228122,0.9033333333333333
