openmlid,seed,rf_oob,rf_test,lda_oob,lda_test,pca_oob,pca_test,choice,best_choice_oob,best_choice_test,gap,imp,traintime_rf_act,traintime_lda_act,traintime_pca_act,traintime_rf_max,traintime_lda_max,traintime_pca_max,trees_rf,trees_lda,trees_pca,selfopt_oob,selfopt_test,gap_oob,gap_test,imp_oob,imp_test,traintime_total_act,traintime_total_max,time_compression,tree_compression
380,3,0.8125,0.5778,0.8125,0.5778,0.8125,0.5556,rf,rf,rf,0.0,0.0,0.5299,0.3378,0.935,3.7826000000000017,2.2898,6.075900000000002,15,15,15,0.8125,0.5778,0.0,0.0,0.0,0.0,1.8027000000000002,12.148300000000003,0.1483911329157166,0.15
380,4,0.6875,0.6222,0.6875,0.6222,0.6875,0.6222,rf,rf,rf,0.0,0.0,0.4497,0.31970000000000004,0.7190000000000001,2.9526000000000012,2.1761000000000013,4.5618,15,15,17,0.6875,0.6222,0.0,0.0,0.0,0.0,1.4884000000000002,9.690500000000002,0.15359372581394148,0.15666666666666668
380,5,0.75,0.6,0.75,0.6,0.75,0.6,rf,rf,rf,0.0,0.0,0.5827,0.4516,0.7988999999999999,3.5430999999999986,2.3303000000000007,5.5783,15,15,15,0.75,0.6,0.0,0.0,0.0,0.0,1.8332,11.451699999999999,0.16008103600338816,0.15
380,6,0.625,0.6444,0.625,0.6444,0.625,0.6444,rf,rf,rf,0.0,0.0,0.4849000000000001,0.2758,0.6255,2.908100000000001,2.0283,4.371399999999999,15,13,15,0.625,0.6444,0.0,0.0,0.0,0.0,1.3862,9.3078,0.14892885536861558,0.14333333333333334
380,7,0.8125,0.5778,0.8125,0.5778,0.8125,0.5556,rf,rf,rf,0.0,0.0,0.5527,0.29200000000000004,0.7951,3.2733,2.1189,5.106500000000001,15,13,15,0.8125,0.5778,0.0,0.0,0.0,0.0,1.6398000000000001,10.498700000000001,0.1561907664758494,0.14333333333333334
380,8,0.75,0.6,0.75,0.6,0.75,0.6,rf,rf,rf,0.0,0.0,0.418,0.3733,0.9681,2.9135000000000013,2.6382,5.931899999999996,15,15,15,0.75,0.6,0.0,0.0,0.0,0.0,1.7593999999999999,11.483599999999997,0.15320979483785574,0.15
380,9,0.6875,0.6222,0.6875,0.6222,0.6875,0.56,rf,rf,rf,0.0,0.0,0.4106,0.28590000000000004,0.6534999999999999,2.7085,1.9215,4.432699999999998,15,13,15,0.6875,0.6222,0.0,0.0,0.0,0.0,1.35,9.062699999999998,0.14896222979906654,0.14333333333333334
380,10,0.5625,0.6667,0.5625,0.6667,0.5625,0.6667,rf,rf,rf,0.0,0.0,0.3696,0.34919999999999995,1.2312,3.1575000000000006,2.241799999999999,5.2844000000000015,15,16,24,0.5625,0.6667,0.0,0.0,0.0,0.0,1.95,10.683700000000002,0.18252103671948852,0.18333333333333332
380,11,0.5625,0.6667,0.5625,0.6667,0.5625,0.6667,rf,rf,rf,0.0,0.0,0.4431,0.433,0.9907,2.7404,2.2701,5.442299999999999,15,21,19,0.5625,0.6667,0.0,0.0,0.0,0.0,1.8668,10.4528,0.1785932955763049,0.18333333333333332
380,12,0.3125,0.7556,0.3125,0.7556,0.3125,0.7556,rf,rf,rf,0.0,0.0,0.3439,0.29100000000000004,1.0808999999999995,2.2846,1.9388999999999996,4.295399999999999,15,13,26,0.3125,0.7556,0.0,0.0,0.0,0.0,1.7157999999999995,8.518899999999999,0.2014109802908826,0.18
380,13,0.75,0.6,0.75,0.6,0.75,0.6,rf,rf,rf,0.0,0.0,0.5093,0.4116,1.7032000000000005,3.3512000000000013,2.389899999999999,5.8465000000000025,15,15,30,0.75,0.6,0.0,0.0,0.0,0.0,2.6241000000000003,11.587600000000002,0.22645759259898512,0.2
380,14,0.4375,0.7111,0.4375,0.7111,0.4375,0.7111,rf,rf,rf,0.0,0.0,0.4471,0.4042,0.7896000000000002,2.2876999999999987,2.1518,4.3631,15,17,18,0.4375,0.7111,0.0,0.0,0.0,0.0,1.6409000000000002,8.802599999999998,0.1864108331629292,0.16666666666666666
380,15,0.9375,0.5333,0.9375,0.5333,0.9375,0.5333,rf,rf,rf,0.0,0.0,0.5205000000000001,0.4516,0.7748999999999999,3.2197999999999998,2.5818000000000008,5.077199999999999,15,15,15,0.9375,0.5333,0.0,0.0,0.0,0.0,1.7469999999999999,10.878799999999998,0.16058756480494174,0.15
380,16,0.625,0.6444,0.625,0.6444,0.625,0.6444,rf,rf,rf,0.0,0.0,0.5577,0.3311,1.7602999999999998,3.3582000000000005,2.3251,5.354899999999996,15,13,31,0.625,0.6444,0.0,0.0,0.0,0.0,2.6491,11.038199999999996,0.23999383957529313,0.19666666666666666
380,17,0.75,0.6,0.75,0.6,0.75,0.6,rf,rf,rf,0.0,0.0,0.4588,0.4905,0.6398,3.1042000000000014,2.1456000000000004,4.891699999999998,15,21,13,0.75,0.6,0.0,0.0,0.0,0.0,1.5891000000000002,10.1415,0.15669279692353202,0.16333333333333333
380,18,0.75,0.6,0.75,0.6,0.75,0.6,rf,rf,rf,0.0,0.0,0.4763,0.3368,0.772,2.9342,2.1287000000000003,4.814299999999999,15,13,16,0.75,0.6,0.0,0.0,0.0,0.0,1.5851,9.8772,0.16048070303324827,0.14666666666666667
380,19,0.625,0.6444,0.625,0.6444,0.625,0.6444,rf,rf,rf,0.0,0.0,0.615,0.2439,0.5982000000000001,2.9075999999999995,1.8912999999999995,4.0787,15,14,15,0.625,0.6444,0.0,0.0,0.0,0.0,1.4571,8.8776,0.164132197891322,0.14666666666666667
446,0,0.88,0.8827,1.0,0.9867,1.0,0.9987,lda,lda,pca,0.01200000000000001,0.104,0.4279000000000001,0.4321,0.4309,1.3747000000000005,1.0001000000000009,1.9910999999999992,27,34,23,1.0,0.9867,0.0,0.01200000000000001,0.12,0.10399999999999998,1.2909000000000002,4.365900000000001,0.2956778671064385,0.28
446,1,0.96,0.864,1.0,0.9973,1.0,0.9827,pca,lda,lda,0.014599999999999946,0.119,0.34719999999999995,0.2689,0.8212,1.3500000000000003,0.7703000000000005,1.5485000000000004,26,33,51,1.0,0.9827,0.0,0.014599999999999946,0.040000000000000036,0.11870000000000003,1.4373,3.668800000000001,0.39176297426951584,0.36666666666666664
446,2,0.96,0.8907,1.0,0.9933,1.0,0.98,pca,lda,lda,0.013299999999999979,0.089,0.4820000000000002,0.1886,0.6815999999999999,1.2364000000000006,0.7505999999999999,1.8372,39,28,39,1.0,0.98,0.0,0.013299999999999979,0.040000000000000036,0.08929999999999993,1.3522,3.8242000000000003,0.35359029339469694,0.35333333333333333
446,3,0.944,0.8893,0.98,0.992,0.98,0.996,pca,lda,pca,0.0,0.107,0.2537,0.33969999999999984,0.7038000000000001,1.2896000000000003,0.802,1.7735999999999998,20,47,44,0.98,0.996,0.0,0.0,0.03600000000000003,0.10670000000000002,1.2972,3.8652000000000006,0.33561005898789187,0.37
446,4,0.86,0.884,0.98,0.9867,0.98,0.992,pca,lda,pca,0.0,0.108,0.5230000000000001,0.2583000000000001,0.8570999999999998,1.3583999999999998,0.7886000000000005,1.7141000000000004,39,33,44,0.98,0.992,0.0,0.0,0.12,0.10799999999999998,1.6383999999999999,3.8611000000000004,0.4243350340576519,0.38666666666666666
446,5,0.88,0.8333,1.0,1.0,1.0,0.9933,lda,lda,lda,0.0,0.167,0.3489,0.3599,0.6779000000000001,1.2764999999999995,0.973,1.9674999999999996,25,35,39,1.0,1.0,0.0,0.0,0.12,0.16669999999999996,1.3867,4.216999999999999,0.3288356651648092,0.33
446,6,0.86,0.9027,0.98,0.988,0.94,0.9933,pca,lda,pca,0.0,0.091,0.4578,0.34290000000000004,0.5287000000000002,1.2324000000000004,0.7790000000000007,1.7247000000000003,36,39,35,0.94,0.9933,0.040000000000000036,0.0,0.07999999999999996,0.09060000000000001,1.3294000000000001,3.7361000000000013,0.35582559353336357,0.36666666666666664
446,7,0.86,0.868,1.0,0.98,1.0,0.9827,lda,lda,pca,0.0027000000000000357,0.112,0.6192000000000001,0.3664000000000001,0.4042999999999999,1.4414,0.9652000000000008,1.6573999999999989,39,28,27,1.0,0.98,0.0,0.0027000000000000357,0.14,0.11199999999999999,1.3899000000000001,4.064,0.34200295275590553,0.31333333333333335
446,8,0.92,0.9054,0.988,0.976,0.98,1.0,pca,lda,pca,0.0,0.095,0.6251,1.0596000000000003,0.7118000000000001,1.1657999999999995,1.5033999999999996,2.1936999999999993,54,35,34,0.98,1.0,0.008000000000000007,0.0,0.05999999999999994,0.09460000000000002,2.3965000000000005,4.862899999999998,0.49281293055584147,0.41
446,9,0.9,0.9173,0.98,0.9867,0.98,0.9867,pca,lda,lda,0.0,0.069,0.294,0.25769999999999993,0.4451,1.4842999999999995,1.0360999999999996,2.089599999999999,19,21,20,0.98,0.9867,0.0,0.0,0.07999999999999996,0.06940000000000002,0.9967999999999999,4.609999999999998,0.21622559652928425,0.2
446,10,0.92,0.9093,1.0,0.9773,1.0,0.9746,lda,lda,lda,0.0,0.068,0.2728,0.31810000000000005,0.21350000000000005,1.1750999999999996,0.8547000000000007,1.5130000000000008,24,35,19,1.0,0.9773,0.0,0.0,0.07999999999999996,0.06799999999999995,0.8044,3.542800000000001,0.22705204922660036,0.26
446,11,0.92,0.8933,1.0,0.9867,1.0,0.9867,lda,lda,lda,0.0,0.093,0.4344,0.31070000000000003,0.34929999999999994,1.2307,0.8363000000000008,1.4303999999999992,35,33,23,1.0,0.9867,0.0,0.0,0.07999999999999996,0.09340000000000004,1.0944,3.4974,0.3129181677817808,0.30333333333333334
446,12,0.928,0.9027,1.0,0.988,1.0,1.0,pca,lda,pca,0.0,0.097,0.4236,0.2886999999999999,0.5227000000000002,1.2590999999999997,0.7719000000000008,1.5174000000000012,33,37,38,1.0,1.0,0.0,0.0,0.07199999999999995,0.09730000000000005,1.235,3.5484000000000018,0.34804418893022193,0.36
446,13,0.9,0.8854,0.996,0.9867,1.0,0.98,lda,pca,lda,0.0,0.101,0.4033,0.2738999999999999,0.4078,1.2229999999999999,0.8022000000000002,1.5244999999999995,33,33,28,0.996,0.9867,0.0040000000000000036,0.0,0.09599999999999997,0.10130000000000006,1.085,3.5496999999999996,0.3056596332084402,0.31333333333333335
446,14,0.86,0.88,0.98,1.0,1.0,1.0,lda,pca,lda,0.0,0.12,0.3543,0.3128,0.4733999999999999,1.4055000000000002,0.7167000000000002,1.7191000000000007,23,45,27,0.98,1.0,0.020000000000000018,0.0,0.12,0.12,1.1404999999999998,3.8413000000000013,0.2969046937234789,0.31666666666666665
446,15,0.968,0.8627,1.0,0.9867,1.0,1.0,pca,lda,pca,0.0,0.137,0.7242000000000004,0.3247000000000001,0.5700000000000001,1.2691000000000003,0.7976000000000004,1.5493,56,40,38,1.0,1.0,0.0,0.0,0.03200000000000003,0.13729999999999998,1.6189000000000007,3.6160000000000005,0.4477046460176992,0.44666666666666666
446,16,0.84,0.88,0.98,0.9867,1.0,1.0,lda,pca,pca,0.013299999999999979,0.107,0.2933,0.27699999999999997,0.4304,1.2295000000000005,0.7991000000000003,1.6367999999999994,23,33,24,0.98,0.9867,0.020000000000000018,0.013299999999999979,0.14,0.10670000000000002,1.0007000000000001,3.6654,0.27301249522562343,0.26666666666666666
446,17,0.88,0.888,1.0,0.9987,1.0,0.9867,lda,lda,lda,0.0,0.111,0.7412000000000002,0.4107999999999998,0.5708,1.4351000000000005,0.8549999999999995,2.0208999999999997,47,55,31,1.0,0.9987,0.0,0.0,0.12,0.11070000000000002,1.7227999999999999,4.311,0.39962885641382506,0.44333333333333336
446,18,0.9,0.8854,0.98,0.9933,0.98,0.9867,lda,lda,lda,0.0,0.108,0.5642,0.4771000000000003,0.5908000000000001,1.4210999999999998,0.8799999999999999,1.9106999999999987,37,55,33,0.98,0.9933,0.0,0.0,0.07999999999999996,0.1079,1.6321000000000003,4.211799999999998,0.38750652927489454,0.4166666666666667
446,19,0.916,0.88,1.0,0.9933,1.0,0.9867,pca,lda,lda,0.006599999999999939,0.107,0.4193,0.2220000000000001,0.5096999999999999,1.5097999999999991,0.9324,1.5918000000000003,27,29,31,1.0,0.9867,0.0,0.006599999999999939,0.08399999999999996,0.10670000000000002,1.151,4.034,0.28532473971244426,0.29
1042,0,0.9193,0.9163,0.91,0.9012,0.9112,0.9052,rf,rf,rf,0.0,0.0,114.36670000000002,58.5547,358.8427000000001,245.68150000000003,95.93170000000003,705.3903,46,61,51,0.9193,0.9163,0.0,0.0,0.0,0.0,531.7641000000001,1047.0035,0.5078914253868302,0.5266666666666666
1042,1,0.9285,0.9183,0.8966,0.8997,0.9087,0.9051,rf,rf,rf,0.0,0.0,115.42940000000002,42.9175,437.3151,244.7219000000001,102.94969999999998,717.6191000000001,48,42,63,0.9285,0.9183,0.0,0.0,0.0,0.0,595.662,1065.2907000000002,0.5591544167239983,0.51
1042,2,0.9204,0.9254,0.8978,0.8978,0.9091,0.9118,rf,rf,rf,0.0,0.0,105.5946,35.5477,320.5777000000001,241.11889999999997,100.70089999999996,734.0296,44,35,43,0.9204,0.9254,0.0,0.0,0.0,0.0,461.72000000000014,1075.8493999999998,0.4291678742396475,0.4066666666666667
1042,3,0.9142,0.9223,0.9034,0.902,0.9086,0.9064,rf,rf,rf,0.0,0.0,180.1962,60.68780000000001,430.1012999999999,284.0754,109.4064,820.1810000000003,63,56,53,0.9142,0.9223,0.0,0.0,0.0,0.0,670.9852999999999,1213.6628000000003,0.5528597399541287,0.5733333333333334
1042,4,0.9103,0.9218,0.8784,0.901,0.892,0.912,rf,rf,rf,0.0,0.0,134.87770000000003,58.34640000000002,368.38999999999993,231.6567,90.11490000000003,665.9236999999998,58,65,55,0.9103,0.9218,0.0,0.0,0.0,0.0,561.6141,987.6952999999999,0.5686106838819625,0.5933333333333334
1042,5,0.92,0.9185,0.899,0.9023,0.9089,0.9069,rf,rf,rf,0.0,0.0,141.41430000000003,62.7551,371.8225000000001,277.2583,103.08049999999996,772.8219000000001,50,63,48,0.92,0.9185,0.0,0.0,0.0,0.0,575.9919000000001,1153.1607000000001,0.49948970685525446,0.5366666666666666
1042,6,0.9241,0.9226,0.9094,0.9036,0.9241,0.9057,rf,rf,rf,0.0,0.0,98.0442,36.9093,336.17029999999994,226.1911,88.90060000000003,688.3114000000003,44,42,50,0.9241,0.9226,0.0,0.0,0.0,0.0,471.12379999999996,1003.4031000000003,0.469525956218393,0.4533333333333333
1042,7,0.9237,0.9245,0.8895,0.9054,0.9052,0.9091,rf,rf,rf,0.0,0.0,153.3655,57.7857,584.4151999999998,282.5621000000001,109.3867,796.4670999999997,54,53,72,0.9237,0.9245,0.0,0.0,0.0,0.0,795.5663999999998,1188.4159,0.6694343285040194,0.5966666666666667
1042,8,0.9172,0.916,0.9043,0.8998,0.9156,0.9139,rf,rf,rf,0.0,0.0,117.7003,38.494200000000006,351.77420000000006,233.1025000000001,90.76130000000003,685.1877999999998,51,42,54,0.9172,0.916,0.0,0.0,0.0,0.0,507.96870000000007,1009.0516,0.5034120157978047,0.49
1042,9,0.9414,0.9185,0.9163,0.8961,0.9234,0.8995,rf,rf,rf,0.0,0.0,124.00810000000004,46.12610000000001,485.72729999999984,285.1759000000002,108.904,811.2639999999997,43,42,60,0.9414,0.9185,0.0,0.0,0.0,0.0,655.8614999999999,1205.3438999999998,0.5441281114875182,0.48333333333333334
1042,10,0.929,0.9228,0.9079,0.9005,0.9153,0.9046,rf,rf,rf,0.0,0.0,139.6451,48.5074,314.10750000000013,280.0017,109.6291,798.7668000000001,50,44,40,0.929,0.9228,0.0,0.0,0.0,0.0,502.2600000000001,1188.3976000000002,0.4226363297940016,0.44666666666666666
1042,11,0.9121,0.9222,0.9027,0.9031,0.9135,0.9103,rf,pca,rf,0.0,0.0,189.74140000000008,37.296899999999994,455.79999999999984,260.4648,90.74299999999998,685.0587999999998,73,42,66,0.9121,0.9222,0.0013999999999999568,0.0,0.0,0.0,682.8382999999999,1036.2666,0.6589407590672129,0.6033333333333334
1042,12,0.9096,0.923,0.8879,0.9034,0.8985,0.9098,rf,rf,rf,0.0,0.0,123.5237,34.3606,372.4122,251.3234,107.43479999999997,734.1717,48,33,51,0.9096,0.923,0.0,0.0,0.0,0.0,530.2964999999999,1092.9299,0.48520632476062725,0.44
1042,13,0.9395,0.9257,0.9153,0.9068,0.929,0.9095,rf,rf,rf,0.0,0.0,246.41240000000008,50.82090000000001,548.7469000000001,274.00340000000006,109.8848,794.6655999999997,90,46,69,0.9395,0.9257,0.0,0.0,0.0,0.0,845.9802000000002,1178.5537999999997,0.7178121185473251,0.6833333333333333
1042,14,0.9292,0.9218,0.9015,0.9043,0.9188,0.9057,rf,rf,rf,0.0,0.0,203.9417,55.94050000000001,276.39950000000005,277.0933,111.714,807.6198,74,50,34,0.9292,0.9218,0.0,0.0,0.0,0.0,536.2817,1196.4271,0.4482360020096502,0.5266666666666666
1042,15,0.9156,0.9212,0.9093,0.9,0.9036,0.9036,rf,rf,rf,0.0,0.0,176.43849999999995,45.88010000000001,518.3150999999998,274.0766999999999,105.42269999999996,764.1964999999999,64,44,68,0.9156,0.9212,0.0,0.0,0.0,0.0,740.6336999999997,1143.6958999999997,0.6475792210149568,0.5866666666666667
1042,16,0.9243,0.926,0.9077,0.907,0.9096,0.9077,rf,rf,rf,0.0,0.0,129.18249999999998,37.85600000000001,395.19020000000006,240.45729999999992,93.5919,675.9618999999999,54,41,59,0.9243,0.926,0.0,0.0,0.0,0.0,562.2287000000001,1010.0110999999998,0.5566559615037896,0.5133333333333333
1042,17,0.9298,0.9259,0.9043,0.9079,0.9191,0.9089,rf,rf,rf,0.0,0.0,155.2249,48.8252,397.00750000000005,279.9843,100.4243,799.8742,55,48,49,0.9298,0.9259,0.0,0.0,0.0,0.0,601.0576000000001,1180.2828,0.5092488003722498,0.5066666666666667
1042,18,0.9135,0.9214,0.9093,0.904,0.92,0.9034,rf,pca,rf,0.0,0.0,137.61710000000002,36.7708,310.7970999999999,230.63890000000006,92.2072,729.7836999999997,59,42,44,0.9135,0.9214,0.006500000000000061,0.0,0.0,0.0,485.18499999999995,1052.6297999999997,0.460926528965834,0.48333333333333334
1042,19,0.9275,0.9221,0.9121,0.8983,0.9112,0.9067,rf,rf,rf,0.0,0.0,168.71290000000005,47.59520000000001,331.63680000000016,238.6884000000001,101.06990000000002,673.8690999999999,70,47,50,0.9275,0.9221,0.0,0.0,0.0,0.0,547.9449000000002,1013.6274,0.5405782243060914,0.5566666666666666
1049,0,0.8658,0.9003,0.8712,0.8979,0.8625,0.8962,rf,lda,rf,0.0,0.0,2.643,0.9134000000000002,4.7698,12.006099999999995,4.628400000000001,24.7436,21,19,20,0.8658,0.9003,0.00539999999999996,0.0,0.0,0.0,8.3262,41.378099999999996,0.20122238575478335,0.2
1049,1,0.9123,0.8902,0.903,0.9081,0.9068,0.8984,lda,rf,lda,0.0,0.018,2.8648,2.307,5.1677,13.458,6.242199999999998,32.7122,22,32,15,0.903,0.9081,0.009299999999999975,0.0,-0.009299999999999975,0.017900000000000027,10.3395,52.412400000000005,0.19727201959841562,0.23
1049,2,0.8981,0.8953,0.9123,0.8895,0.8981,0.8913,rf,lda,rf,0.0,0.0,2.5126,1.3341999999999998,7.5684999999999985,13.355700000000004,5.830099999999999,36.77319999999999,19,22,22,0.8981,0.8953,0.01419999999999999,0.0,0.0,0.0,11.415299999999998,55.95899999999999,0.2039939956039243,0.21
1049,3,0.9063,0.8981,0.9096,0.9062,0.9074,0.8973,lda,lda,lda,0.0,0.008,3.7773,3.2397000000000014,8.430100000000001,14.876699999999996,6.6757,36.52500000000001,24,49,24,0.9096,0.9062,0.0,0.0,0.0032999999999999696,0.008099999999999996,15.447100000000002,58.07740000000001,0.2659743721309838,0.3233333333333333
1049,4,0.886,0.8977,0.8932,0.8944,0.8866,0.8891,rf,lda,rf,0.0,0.0,3.3364000000000003,1.3196999999999997,7.275900000000001,11.9373,5.3463,29.269400000000008,29,27,28,0.886,0.8977,0.007199999999999984,0.0,0.0,0.0,11.932000000000002,46.55300000000001,0.2563100122441089,0.28
1049,5,0.8904,0.8955,0.897,0.9025,0.8932,0.8971,lda,lda,lda,0.0,0.007,4.4735,1.6527,8.727599999999999,14.456300000000004,6.0557000000000025,33.63579999999998,32,27,25,0.897,0.9025,0.0,0.0,0.00660000000000005,0.007000000000000006,14.8538,54.14779999999999,0.27431954760858246,0.28
1049,6,0.9074,0.8858,0.9107,0.9012,0.9068,0.8897,lda,lda,lda,0.0,0.015,3.1785,1.9992,10.8984,16.606500000000004,7.141199999999999,39.83650000000002,19,28,30,0.9107,0.9012,0.0,0.0,0.0032999999999999696,0.01539999999999997,16.0761,63.584200000000024,0.25283167831002035,0.25666666666666665
1049,7,0.8712,0.9035,0.8827,0.9043,0.886,0.899,lda,pca,lda,0.0,0.001,3.9701,2.1627,8.0187,13.204299999999998,5.861999999999997,37.54769999999999,30,32,21,0.8827,0.9043,0.0032999999999999696,0.0,0.011500000000000066,0.0008000000000000229,14.1515,56.61399999999999,0.2499646730490692,0.27666666666666667
1049,8,0.9244,0.8907,0.9129,0.8893,0.9167,0.8886,rf,rf,rf,0.0,0.0,3.7685999999999993,2.1430000000000007,8.619900000000001,13.4495,6.200300000000001,34.62420000000001,29,26,26,0.9244,0.8907,0.0,0.0,0.0,0.0,14.531500000000001,54.274000000000015,0.2677433025021188,0.27
1049,9,0.8855,0.8962,0.8904,0.9041,0.8806,0.8981,lda,lda,lda,0.0,0.008,2.0711,1.3023,6.7254000000000005,13.001300000000004,5.3738,29.342700000000004,16,21,22,0.8904,0.9041,0.0,0.0,0.0049000000000000155,0.007900000000000018,10.0988,47.71780000000001,0.21163590945098051,0.19666666666666666
1049,10,0.8827,0.9001,0.8811,0.9052,0.8811,0.8968,lda,rf,lda,0.0,0.005,3.8912999999999993,1.5812,4.801199999999999,12.345000000000004,5.2365,28.368699999999997,32,30,18,0.8811,0.9052,0.0016000000000000458,0.0,-0.0016000000000000458,0.005099999999999993,10.273699999999998,45.9502,0.2235833576350048,0.26666666666666666
1049,11,0.8959,0.9016,0.9123,0.903,0.909,0.8941,lda,lda,lda,0.0,0.001,4.7478,1.8256,6.224700000000001,12.815299999999995,5.473099999999998,37.1691,37,33,18,0.9123,0.903,0.0,0.0,0.01639999999999997,0.0014000000000000679,12.798100000000002,55.457499999999996,0.2307731145471758,0.29333333333333333
1049,12,0.886,0.905,0.8981,0.9032,0.8937,0.9014,rf,lda,rf,0.0,0.0,3.8934,1.4588,9.8191,12.716999999999995,6.727800000000001,36.484,30,20,28,0.886,0.905,0.0121,0.0,0.0,0.0,15.1713,55.928799999999995,0.27126096036389125,0.26
1049,13,0.9134,0.8926,0.9151,0.8944,0.9041,0.8961,pca,lda,pca,0.0,0.004,1.9604,0.8017000000000001,10.1051,12.829399999999994,5.477400000000006,31.232999999999997,15,16,33,0.9041,0.8961,0.01100000000000001,0.0,-0.009299999999999975,0.0035000000000000586,12.8672,49.5398,0.2597345972329319,0.21333333333333335
1049,14,0.8849,0.8982,0.9041,0.9008,0.8997,0.9005,lda,lda,lda,0.0,0.003,2.9376999999999995,1.0932,5.8054000000000014,13.030599999999994,5.653899999999998,32.7352,22,20,19,0.9041,0.9008,0.0,0.0,0.019199999999999995,0.0026000000000000467,9.836300000000001,51.41969999999999,0.1912943871706759,0.20333333333333334
1049,15,0.8762,0.9089,0.8827,0.9025,0.8822,0.9017,lda,lda,rf,0.006400000000000072,-0.006,3.6930000000000014,2.1119,10.3274,12.122899999999998,5.884299999999999,35.5752,30,37,30,0.8827,0.9025,0.0,0.006400000000000072,0.006500000000000061,-0.006400000000000072,16.1323,53.5824,0.3010746065872376,0.3233333333333333
1049,16,0.9063,0.9008,0.9107,0.9039,0.8943,0.8957,rf,lda,lda,0.0030999999999999917,0.0,3.4517,2.1891,7.515199999999999,13.124100000000002,5.657299999999998,32.209300000000006,26,39,22,0.9063,0.9008,0.0043999999999999595,0.0030999999999999917,0.0,0.0,13.155999999999999,50.990700000000004,0.25800783280088324,0.29
1049,17,0.9129,0.8941,0.9216,0.9017,0.9129,0.9014,lda,lda,lda,0.0,0.008,2.2509,1.6666999999999998,12.957399999999994,13.5682,5.669399999999999,33.11419999999999,16,28,40,0.9216,0.9017,0.0,0.0,0.00869999999999993,0.00759999999999994,16.874999999999993,52.35179999999998,0.32233848692881617,0.28
1049,18,0.9068,0.8948,0.9041,0.897,0.9112,0.8953,pca,pca,lda,0.0017000000000000348,0.0,2.9129,0.8309,8.857899999999997,12.990899999999995,5.594800000000001,33.878599999999985,22,15,27,0.9112,0.8953,0.0,0.0017000000000000348,0.0043999999999999595,0.0004999999999999449,12.601699999999997,52.46429999999998,0.24019571403792678,0.21333333333333335
1049,19,0.8877,0.9019,0.9041,0.9054,0.8992,0.9037,lda,lda,lda,0.0,0.003,1.7638,1.7832999999999997,6.160299999999999,12.470799999999995,6.289900000000001,29.853300000000008,15,20,21,0.9041,0.9054,0.0,0.0,0.01639999999999997,0.0034999999999999476,9.7074,48.614000000000004,0.1996832188258526,0.18666666666666668
1067,0,0.8424,0.8694,0.8409,0.8697,0.842,0.8704,pca,rf,pca,0.0,0.001,5.6289000000000025,2.2078999999999995,18.7856,16.03280000000001,9.955000000000002,40.75950000000002,34,23,47,0.842,0.8704,0.00040000000000006697,0.0,-0.00040000000000006697,0.0010000000000000009,26.6224,66.74730000000002,0.39885358658702286,0.3466666666666667
1067,1,0.875,0.8558,0.8723,0.859,0.8761,0.8572,rf,pca,lda,0.0031999999999999806,0.0,6.1338,2.0184,12.727399999999998,16.440099999999994,10.187099999999994,46.93129999999999,38,19,28,0.875,0.8558,0.0010999999999999899,0.0031999999999999806,0.0,0.0,20.879599999999996,73.55849999999998,0.28385026883364944,0.2833333333333333
1067,2,0.878,0.8479,0.8742,0.8553,0.8807,0.8619,pca,pca,pca,0.0,0.014,5.105,4.1204,23.4864,21.8158,11.275099999999998,51.36500000000001,26,37,45,0.8807,0.8619,0.0,0.0,0.0027000000000000357,0.014000000000000012,32.7118,84.45590000000001,0.3873240353841471,0.36
1067,3,0.8325,0.8635,0.8382,0.8669,0.8394,0.8705,pca,pca,pca,0.0,0.007,3.6581,3.9030000000000014,18.937,16.828700000000005,10.5815,44.28379999999999,23,36,42,0.8394,0.8705,0.0,0.0,0.006900000000000017,0.007000000000000006,26.4981,71.69399999999999,0.3695999665243954,0.33666666666666667
1067,4,0.8333,0.8686,0.8356,0.8756,0.8341,0.8754,pca,lda,lda,0.000200000000000089,0.007,6.216199999999999,3.9078,17.558600000000002,15.962299999999995,10.229499999999996,43.93600000000001,41,38,41,0.8341,0.8754,0.0015000000000000568,0.000200000000000089,0.0007999999999999119,0.006799999999999917,27.6826,70.12780000000001,0.39474502265863176,0.4
1067,5,0.8765,0.85,0.8864,0.8543,0.8853,0.8554,pca,lda,pca,0.0,0.005,7.617499999999999,3.0853,11.978,20.3363,11.301800000000002,53.12989999999999,37,26,23,0.8853,0.8554,0.0010999999999999899,0.0,0.00880000000000003,0.005400000000000071,22.680799999999998,84.768,0.2675632314080785,0.2866666666666667
1067,6,0.8727,0.8571,0.8845,0.854,0.878,0.8569,rf,lda,rf,0.0,0.0,8.620099999999999,4.118699999999999,19.9455,22.06450000000001,11.673399999999996,58.03059999999999,39,38,34,0.8727,0.8571,0.011799999999999922,0.0,0.0,0.0,32.68429999999999,91.76849999999999,0.3561603382424252,0.37
1067,7,0.8617,0.8588,0.8655,0.8601,0.8758,0.8617,pca,pca,pca,0.0,0.003,6.043599999999999,3.0695,18.8977,19.118199999999995,11.788199999999998,51.88959999999997,30,25,36,0.8758,0.8617,0.0,0.0,0.014100000000000001,0.0029000000000000137,28.0108,82.79599999999996,0.33831102951833436,0.30333333333333334
